#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : sara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2450.650          83.278     -4.488    -17.679            6.859        17715.247      1.212      0.000      0.000    0.01150   24.74433  58c3bdfd-4512-4407-8fd3-89664a00dd56  MAC-Y
  2444.650          83.390     -4.411    -18.125            6.141        17664.997      1.944      0.000      0.000    0.03253   22.33552  6b65f60c-f3de-4858-8692-c9b8da4d7420  OBA
  2446.650          83.238     -4.434    -17.991            6.538        17680.046      0.949      0.000      0.000    0.03032   23.61500  08f70220-a2ed-4614-8a03-7ee53d774fd8  TRSP1
  2446.650          83.238     -4.434    -17.991            6.538        17680.046      0.949      0.000      0.000    0.03032   23.61500  e6de9af4-9b9e-438c-9f5f-4f5d2d97b59e  TRSP2
  2514.650          76.632     -5.161    -13.728            5.763        18159.815      1.752      0.000      0.000    0.00880   20.25588  43089cf7-03c5-4130-a53f-e1761f4b1c62  Gyrosbl
  2426.650          84.866     -4.210    -19.271            6.119        17535.825      1.204      0.000      0.000    0.02285   22.41048  53b0fa25-337a-4801-adfb-b655009abdda  STD1
  2426.650          84.866     -4.210    -19.271            6.119        17535.825      1.204      0.000      0.000    0.02285   22.41048  c24a38cf-ff8c-4cde-a033-d25fec03e6c6  STD2
  2445.650          83.262     -4.421    -18.065            6.388        17671.730      1.936      0.000      0.000    0.04005   23.11627  1c6e2a4b-455a-40f6-847c-93a50aad2901  SSD1
  2445.650          83.262     -4.421    -18.065            6.388        17671.730      1.936      0.000      0.000    0.04005   23.11627  f492f331-b2d3-4479-8af7-582adf808112  SSD2
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  0b1661d3-c0c1-4f6a-a6d1-2a5db00bda4f  SAsupp1
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  7a44a685-ffd8-43e7-b137-a97750163298  SAsupp2
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  2e87c0ee-756b-4448-815f-fa04e03fb958  SAsupp3
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  3b252b2a-d37f-42cc-b3d0-c66451d5a10e  SAsupp4
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  b780d3fd-f6d3-4fe4-9213-52c680cd507b  SAsupp5
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  37f2601a-bcea-4ac9-a273-b5e54ee7b8ce  SAsupp6
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  a62cc748-c9ce-417e-934a-fca18bb1acd7  SAsupp7
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  3c98b668-d3c6-4e6c-9b25-feb7c56786a3  SAsupp8
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  77d47b62-c869-4b6f-a4c0-5973fed2ce1b  SAsupp9
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  6094c339-cbad-4f0b-acf1-bf8d9925b55e  SAsupp10
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  fdc2bf45-208d-4956-ba49-3de42686e018  SAsupp11
  2445.850          83.254     -4.424    -18.050            5.855        17673.415      1.935      0.000      0.000    0.03923   21.37099  b1918ad3-a023-4f41-b015-4e42f20225e3  SAsupp12
  2390.650          87.615     -3.806    -21.541            6.158        17279.777     13.744      0.000      0.000    0.01686   22.66135  883e64dd-f62a-4f0f-b648-6335de21ffe8  Ribpanel1
  2390.650          87.615     -3.806    -21.541            6.158        17279.777     13.744      0.000      0.000    0.01686   22.66135  9e3c26d3-2fd2-49cd-b644-ff0bf4e0e01c  Ribpanel2
  2390.650          87.615     -3.806    -21.541            6.158        17279.777     13.744      0.000      0.000    0.01686   22.66135  e31d9ace-fa64-4d22-a535-fae55be369cf  Ribpanel3
  2390.650          87.615     -3.806    -21.541            6.158        17279.777     13.744      0.000      0.000    0.01686   22.66135  ca9090da-15bd-4e01-b2be-164e9518a87d  Ribpanel4
  2390.650          87.615     -3.806    -21.541            6.158        17279.777     13.744      0.000      0.000    0.01686   22.66135  58b6c41a-1b21-46ff-9726-bae063599b2f  Ribpanel5
  2451.650          82.382     -4.471    -17.778            5.361        17704.025      0.688      0.000      0.000    0.00715   19.44074  c3301475-8229-4bb1-b60e-0685f572310b  IntRing
  3041.243          14.699     -5.539    -11.452            0.033        18419.754      0.689      0.000      0.000    0.00000    0.09350  ede47fd6-52f1-47c4-b4dc-efc11d542e23  ValvTran1
  3041.243          14.699     -5.539    -11.452            0.033        18419.754      0.689      0.000      0.000    0.00000    0.09350  d434ed3a-2eb2-42cd-9156-a61e1e3e9de8  ValvTran2
  3041.243          14.699     -5.539    -11.452            0.033        18419.754      0.689      0.000      0.000    0.00000    0.09350  e3e44d35-027b-4caf-a9ef-a1f6bd2be195  ValvTran3
  3041.243          14.699     -5.539    -11.452            0.033        18419.754      0.689      0.000      0.000    0.00000    0.09350  e09ab47f-053d-4141-9264-f8406883a641  ValvTran4
  3041.243          14.699     -5.539    -11.452            0.033        18419.754      0.689      0.000      0.000    0.00000    0.09350  58838c96-18ea-434d-800d-53cb3df3f2e4  ValvTran5
  3041.243          14.699     -5.539    -11.452            0.033        18419.754      0.689      0.000      0.000    0.00000    0.09350  87c6b95c-c224-448c-87c5-2d4715000bb0  ValvTran6
  2531.200          75.160     -5.340    -12.646            6.693        18281.433      1.672      0.000      0.000    0.00319   23.16780  5bacc617-4464-48a2-83cf-6fc1f26debe1  RSJD-Internal
  2520.200          76.554     -5.230    -13.312            6.762        18206.512      1.466      0.000      0.000    0.00528   23.56490  a4ad07b7-4942-4549-a032-e30cb8335b15  EIU-Internal
  2474.200          80.850     -4.736    -16.239            6.733        17877.306      2.597      0.000      0.000    0.02013   23.95349  90ca8adc-c94c-4d14-90d9-b6129423ce10  SADME-internal
  2501.200          78.420     -5.029    -14.514            6.847        18071.394      1.047      0.000      0.000    0.00937   24.06149  e993bb4e-86ad-4974-892d-812c328dd123  CCU-internal
  2509.200          77.683     -5.115    -14.002            6.859        18129.051      1.164      0.000      0.000    0.00807   24.02003  18640ad2-7a65-4804-b9ff-39c7f5f01c19  BSP-internal
  2494.200          79.045     -4.954    -14.960            6.869        18021.222      1.676      0.000      0.000    0.01455   24.21021  e95fb00d-0612-45b8-8e8e-80e421fe680b  EDR-internal
  2506.200          77.842     -5.080    -14.208            6.740        18105.818      1.299      0.000      0.000    0.00895   23.64814  4c707658-3801-43cf-b238-692903c62d74  EPRM-internal
  2479.200          80.611     -4.796    -15.889            6.950        17916.782      2.742      0.000      0.000    0.02317   24.69957  5c21536a-0e84-43a2-8d79-67e5144db0fe  BEG1-internal
  2479.200          80.611     -4.796    -15.889            6.950        17916.782      2.742      0.000      0.000    0.02317   24.69957  744a2caf-92f7-41cb-ae64-9d42bf09dae9  BEG2-internal
  2479.200          80.611     -4.796    -15.889            6.950        17916.782      2.742      0.000      0.000    0.02317   24.69957  c69822fa-e85e-4556-ac1d-df65390206fe  BEG3-internal
  2479.200          80.611     -4.796    -15.889            6.950        17916.782      2.742      0.000      0.000    0.02317   24.69957  3c6906cb-7f1e-4e8f-b3d1-3bb537bf4e8d  BEG4-internal
  2507.200          77.897     -5.094    -14.125            6.879        18115.118      1.125      0.000      0.000    0.00894   24.11522  a0c88fb0-24e0-4b3e-822e-1f368f29f966  T4S-internal
  2526.200          75.753     -5.289    -12.951            6.723        18247.077      1.104      0.000      0.000    0.00470   23.34177  30623271-c50e-43a6-b8ba-4335d896856c  EAIM-internal
  2531.200          75.277     -5.342    -12.630            6.746        18283.138      1.048      0.000      0.000    0.00371   23.36415  527057a7-0dc1-4411-a9f9-d4ac6fbbdcd5  SADM1_internal
  2534.200          75.303     -5.380    -12.399            6.856        18309.187      1.268      0.000      0.000    0.00541   23.75302  40fdfd8c-e723-4faa-9e1f-5f012fbe443a  SADM2-internal
  2603.200          67.834     -6.078     -8.029            5.987        18799.305      1.277      0.000      0.000    0.00191   20.04536  84b286ec-9706-4b76-a6d4-680730125719  Battery1-Internal
  2603.200          67.834     -6.078     -8.029            5.987        18799.305      1.277      0.000      0.000    0.00191   20.04536  5be38dbb-9613-4029-8b3a-b498255675e4  Battery2-Internal
  2603.200          67.834     -6.078     -8.029            5.987        18799.305      1.277      0.000      0.000    0.00191   20.04536  08cfbcac-d179-4dd9-b7a8-2a67780b74c3  Battery3-Internal
  2603.200          67.834     -6.078     -8.029            5.987        18799.305      1.277      0.000      0.000    0.00191   20.04536  401bb612-2bc0-44d9-96ce-e323c7e90de9  Battery4-Internal
  2603.200          67.834     -6.078     -8.029            5.987        18799.305      1.277      0.000      0.000    0.00191   20.04536  20af93ad-5ebd-46c6-a4f2-3685f2c0e808  Battery5-Internal
  2562.750          72.717     -5.675    -10.583            5.802        18512.955      1.445      0.000      0.000    0.01377   20.07188  8f0e4793-b4fc-4da0-a3c0-3b9bdd107b54  MHS-DBU
  2574.790          71.080     -5.783     -9.909            4.347        18588.567      2.874      0.000      0.000    0.00291   15.04116  4d596ab3-b5ce-4370-977f-1a8802bcf123  ASCATSSP1
  2574.790          71.080     -5.783     -9.909            4.347        18588.567      2.874      0.000      0.000    0.00291   15.04116  d9317e02-26d0-4830-8c01-9ebc2ef0f4b3  ASCATSSP2
