#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : sara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1725.461          39.514      7.241    -88.385            0.136        11369.192      0.689      0.000      0.000    0.00042    0.42749  58838c96-18ea-434d-800d-53cb3df3f2e4  ValvTran5
  1725.461          39.514      7.241    -88.385            0.136        11369.192      0.689      0.000      0.000    0.00042    0.42749  87c6b95c-c224-448c-87c5-2d4715000bb0  ValvTran6
  1518.200          85.885      6.723    -92.179            6.950        10945.976      1.929      0.000      0.000    0.04748   25.38623  5bacc617-4464-48a2-83cf-6fc1f26debe1  RSJD-Internal
  1520.200          85.591      6.739    -92.060            6.933        10959.253      1.810      0.000      0.000    0.06066   25.27940  a4ad07b7-4942-4549-a032-e30cb8335b15  EIU-Internal
  1514.200          85.545      6.672    -92.537            6.500        10906.064      3.917      0.000      0.000    0.11686   23.71227  90ca8adc-c94c-4d14-90d9-b6129423ce10  SADME-internal
  1518.200          85.572      6.717    -92.219            6.769        10941.549      1.411      0.000      0.000    0.08045   24.71027  e993bb4e-86ad-4974-892d-812c328dd123  CCU-internal
  1520.200          85.469      6.737    -92.075            6.896        10957.581      1.535      0.000      0.000    0.07620   25.12763  18640ad2-7a65-4804-b9ff-39c7f5f01c19  BSP-internal
  1523.200          84.790      6.758    -91.928            6.706        10974.040      2.382      0.000      0.000    0.09969   24.36644  e95fb00d-0612-45b8-8e8e-80e421fe680b  EDR-internal
  1520.200          85.309      6.735    -92.096            6.807        10955.323      1.733      0.000      0.000    0.08037   24.79051  4c707658-3801-43cf-b238-692903c62d74  EPRM-internal
  1522.200          84.903      6.749    -91.993            6.596        10966.725      4.117      0.000      0.000    0.12663   24.03318  5c21536a-0e84-43a2-8d79-67e5144db0fe  BEG1-internal
  1522.200          84.903      6.749    -91.993            6.596        10966.725      4.117      0.000      0.000    0.12663   24.03318  744a2caf-92f7-41cb-ae64-9d42bf09dae9  BEG2-internal
  1522.200          84.903      6.749    -91.993            6.596        10966.725      4.117      0.000      0.000    0.12663   24.03318  c69822fa-e85e-4556-ac1d-df65390206fe  BEG3-internal
  1522.200          84.903      6.749    -91.993            6.596        10966.725      4.117      0.000      0.000    0.12663   24.03318  3c6906cb-7f1e-4e8f-b3d1-3bb537bf4e8d  BEG4-internal
  1521.200          85.339      6.746    -92.014            6.889        10964.454      1.513      0.000      0.000    0.07977   25.08577  a0c88fb0-24e0-4b3e-822e-1f368f29f966  T4S-internal
  1522.200          85.319      6.756    -91.939            6.884        10972.767      1.353      0.000      0.000    0.05820   25.08023  30623271-c50e-43a6-b8ba-4335d896856c  EAIM-internal
  1521.200          85.554      6.750    -91.988            6.912        10967.326      1.247      0.000      0.000    0.05148   25.22285  527057a7-0dc1-4411-a9f9-d4ac6fbbdcd5  SADM1_internal
  1532.200          84.366      6.848    -91.282            6.970        11046.181      1.570      0.000      0.000    0.06135   25.25362  40fdfd8c-e723-4faa-9e1f-5f012fbe443a  SADM2-internal
  1573.200          79.917      7.208    -88.632            6.684        11341.695      1.352      0.000      0.000    0.03097   23.75696  84b286ec-9706-4b76-a6d4-680730125719  Battery1-Internal
  1573.200          79.917      7.208    -88.632            6.684        11341.695      1.352      0.000      0.000    0.03097   23.75696  5be38dbb-9613-4029-8b3a-b498255675e4  Battery2-Internal
  1573.200          79.917      7.208    -88.632            6.684        11341.695      1.352      0.000      0.000    0.03097   23.75696  08cfbcac-d179-4dd9-b7a8-2a67780b74c3  Battery3-Internal
  1573.200          79.917      7.208    -88.632            6.684        11341.695      1.352      0.000      0.000    0.03097   23.75696  401bb612-2bc0-44d9-96ce-e323c7e90de9  Battery4-Internal
  1573.200          79.917      7.208    -88.632            6.684        11341.695      1.352      0.000      0.000    0.03097   23.75696  20af93ad-5ebd-46c6-a4f2-3685f2c0e808  Battery5-Internal
  1533.950          84.603      6.854    -91.239            5.388        11050.890      2.715      0.000      0.000    0.23853   19.73895  8f0e4793-b4fc-4da0-a3c0-3b9bdd107b54  MHS-DBU
  1517.750          86.576      6.725    -92.167            6.531        10947.359      3.964      0.000      0.000    0.08961   23.96860  4d596ab3-b5ce-4370-977f-1a8802bcf123  ASCATSSP1
  1517.750          86.576      6.725    -92.167            6.531        10947.359      3.964      0.000      0.000    0.08961   23.96860  d9317e02-26d0-4830-8c01-9ebc2ef0f4b3  ASCATSSP2
  1521.264          86.152      6.748    -92.000            5.629        10965.956      4.771      0.000      0.000    0.24415   20.77356  e451289e-5733-4b98-b37f-782c24ac28c2  ASCATHRS
  1537.750          84.216      6.893    -90.956            6.076        11082.534      2.220      0.000      0.000    0.13585   22.13445  35fe65c9-d736-4b8e-8f98-c94b442186cd  RFCU1
  1537.750          84.216      6.893    -90.956            6.076        11082.534      2.220      0.000      0.000    0.13585   22.13445  03d80678-6f38-48b9-b979-dc9107292c5a  RFCU2
  1537.750          84.216      6.893    -90.956            6.076        11082.534      2.220      0.000      0.000    0.13585   22.13445  cca2ac02-e211-405c-b716-e6c1cd129c79  RFCU3
  1537.750          84.216      6.893    -90.956            6.076        11082.534      2.220      0.000      0.000    0.13585   22.13445  17647099-9fb9-40b7-806d-bf0f8fac8fec  RFCU4
  1537.750          84.216      6.893    -90.956            6.076        11082.534      2.220      0.000      0.000    0.13585   22.13445  aaea633f-d320-4f1f-a46f-cc29fcbe07d0  RFCU5
  1531.234          84.967      6.833    -91.389            5.592        11034.155      2.474      0.000      0.000    0.20392   20.52183  1d8e383c-f44d-4ee9-9c7c-6404be09785b  SLAFilt
  1521.750          86.132      6.758    -91.926            6.288        10974.261      3.298      0.000      0.000    0.08757   23.13203  2174174d-8633-470f-81db-77add3252e0f  SAR-Tx
  1528.750          85.328      6.819    -91.491            6.481        11022.843      1.373      0.000      0.000    0.13589   23.67189  5c9117c9-e7e8-4ac5-aaa0-a1bb250993c4  EPC1
  1528.750          85.328      6.819    -91.491            6.481        11022.843      1.373      0.000      0.000    0.13589   23.67189  c1df8c05-4d71-4dac-890b-8dfe07faebfd  EPC2
  1529.851          85.163      6.825    -91.450            5.564        11027.404      1.503      0.000      0.000    0.18156   20.51389  a96dc980-3752-485f-aa0d-ed740e37d25d  MOD1
  1529.851          85.163      6.825    -91.450            5.564        11027.404      1.503      0.000      0.000    0.18156   20.51389  94042813-871f-46d9-8c75-bba5b9eefad3  MOD2
  1515.750          86.793      6.708    -92.286            6.743        10934.114      1.567      0.000      0.000    0.14104   24.69361  ca771f25-62f2-4bfd-8f54-cd4a023babb9  TWT1
  1515.750          86.793      6.708    -92.286            6.743        10934.114      1.567      0.000      0.000    0.14104   24.69361  6341690f-7e4a-4f2f-b43f-0b599229e8bd  TWT2
  1518.750          86.465      6.732    -92.114            6.143        10953.273      2.171      0.000      0.000    0.12671   22.66277  dddb594c-b70e-477c-997f-a3cee0aabb6a  SRADipl
  1521.750          86.094      6.752    -91.968            5.972        10969.525      2.777      0.000      0.000    0.24696   21.95285  54057886-ee13-4de3-b706-09335b907ef9  LNA1
  1521.750          86.094      6.752    -91.968            5.972        10969.525      2.777      0.000      0.000    0.24696   21.95285  a109f4b6-933c-4eb4-a666-ee614c3ccea0  LNA2
  1518.950          86.431      6.732    -92.113            5.998        10953.387      4.088      0.000      0.000    0.16313   22.09350  be162043-2e68-4301-8cb7-d976f931cb2e  UDAFilt
  1533.950          84.603      6.854    -91.239            5.388        11050.890      2.715      0.000      0.000    0.23853   19.73895  a1562f60-89d0-4c32-8df9-9e866690321b  DBU1
  1533.950          84.603      6.854    -91.239            5.388        11050.890      2.715      0.000      0.000    0.23853   19.73895  afbd0b58-1f59-4fce-b54e-124fe1757b32  DBU2
  1533.950          84.603      6.854    -91.239            5.388        11050.890      2.715      0.000      0.000    0.23853   19.73895  722b4cf1-1310-4628-9486-22f4fa9b6c8f  DBU3
  1533.950          84.603      6.854    -91.239            5.388        11050.890      2.715      0.000      0.000    0.23853   19.73895  3ffb2aa0-ae2b-4fa1-a710-82ae67847b75  DBU4
  1533.950          84.603      6.854    -91.239            5.388        11050.890      2.715      0.000      0.000    0.23853   19.73895  d4b1a285-ba8d-4058-8c58-0b7606d876b2  DBU5
  1537.750          84.216      6.893    -90.956            6.076        11082.534      2.220      0.000      0.000    0.13585   22.13445  5e7648dc-e783-4bff-828d-ce1c7dd5f7ad  RFCU
  1535.750          84.505      6.879    -91.059            6.128        11071.042      1.991      0.000      0.000    0.08323   22.39122  8c6e4d00-4ff8-4a89-ba8f-3af08b2a8d80  FMU1
  1535.750          84.505      6.879    -91.059            6.128        11071.042      1.991      0.000      0.000    0.08323   22.39122  d48a1d8d-51ba-40f2-b422-84fe47391013  FMU2
  1532.054          84.949      6.848    -91.282            6.092        11046.132      3.815      0.000      0.000    0.11066   22.33032  763a5740-f52b-4032-a209-7105dc417fab  L-SSPA1
  1532.054          84.949      6.848    -91.282            6.092        11046.132      3.815      0.000      0.000    0.11066   22.33032  4b304909-5d7f-4f20-91a7-3bd1c56ace98  L-SSPA2
  1533.750          84.735      6.862    -91.184            6.383        11057.128      1.997      0.000      0.000    0.11813   23.25825  83aefc6e-b733-489f-8bff-5aa78232a652  LH-MOD1
  1533.750          84.735      6.862    -91.184            6.383        11057.128      1.997      0.000      0.000    0.11813   23.25825  f7ebcbcd-3269-482a-b7d7-cbbdd52f58a3  LH-MOD2
  1526.399          85.587      6.797    -91.654            5.847        11004.605      2.705      0.000      0.000    0.15867   21.55985  b25dc4d9-13c8-482a-a299-dd01fd08ebdb  H-SSPA1
  1526.399          85.587      6.797    -91.654            5.847        11004.605      2.705      0.000      0.000    0.15867   21.55985  50035c84-d1c9-41bb-82a1-2b10a91569f0  H-SSPA2
  1539.750          84.022      6.914    -90.806            6.275        11099.288      1.992      0.000      0.000    0.08292   22.81713  9bc2cd0a-edc1-4207-b092-33d16198b231  ASCATICU1
  1539.750          84.022      6.914    -90.806            6.275        11099.288      1.992      0.000      0.000    0.08292   22.81713  31b09dff-babf-48dd-ad99-ac5aef3469e6  ASCATICU2
  1561.750          81.241      7.100    -89.440            5.882        11251.634      1.707      0.000      0.000    0.01004   21.12686  ae599747-ecf5-4232-aa46-521c56c71902  Cylind1
  1520.750          86.246      6.750    -91.989            6.266        10967.172      1.750      0.000      0.000    0.02286   23.04314  5e2ba905-2d33-4714-9e11-8737eed848d1  Cylind2
  1506.750          87.735      6.627    -92.853            6.615        10870.740      6.606      0.000      0.000    0.03517   24.27470  96053455-f40c-41f0-a511-c27a3d1ac7f2  SheWallY1
  1506.750          87.735      6.627    -92.853            6.615        10870.740      6.606      0.000      0.000    0.03517   24.27470  7059b08a-c312-4b65-94ec-4f9a27039aff  SheWallY2
  1506.750          87.735      6.627    -92.853            6.615        10870.740      6.606      0.000      0.000    0.03517   24.27470  5a728766-3fb7-4ba3-b682-c61b4be6dca8  SheWallY3
  1506.750          87.735      6.627    -92.853            6.615        10870.740      6.606      0.000      0.000    0.03517   24.27470  a223b4fe-73fe-48b7-a127-0fefb89338e0  SheWallY4
  1502.750          88.139      6.592    -93.100            6.474        10843.146      3.226      0.000      0.000    0.03958   23.86479  59583a85-bcfd-47ed-bdab-daa3f7c171bf  SheWallZ1
  1502.750          88.139      6.592    -93.100            6.474        10843.146      3.226      0.000      0.000    0.03958   23.86479  96825daa-1189-41a4-8029-c7f260f99328  SheWallZ2
  1544.300          83.497      6.956    -90.504            6.696        11133.003      1.836      0.000      0.000    0.07992   24.16985  bccfff9a-9117-41e8-934d-f2f5d29f1e79  MHS-MPU-internal
  1543.300          83.616      6.947    -90.566            6.755        11126.022      2.421      0.000      0.000    0.09850   24.37881  2622fa08-adbb-4190-a652-7df2c8d0e121  ASCATEPC1-internal
  1543.300          83.616      6.947    -90.566            6.755        11126.022      2.421      0.000      0.000    0.09850   24.37881  f540ee8e-8f74-4412-be6c-2f8cd56cf0ec  ASCATEPC2-internal
  1543.300          83.622      6.947    -90.566            6.697        11126.077      1.585      0.000      0.000    0.06993   24.18480  dc2e6f52-c5a9-428b-98b3-1079deb95298  PMC1-internal
  1543.300          83.622      6.947    -90.566            6.697        11126.077      1.585      0.000      0.000    0.06993   24.18480  cd804e82-b086-4b5e-9554-a6d5a8e0c269  PMC2-internal
  1547.300          83.160      6.983    -90.306            6.258        11155.038      1.884      0.000      0.000    0.05371   22.76645  6d9ff6a9-d7ca-4720-bf90-516d7349c993  PDU1-internal
  1547.300          83.160      6.983    -90.306            6.258        11155.038      1.884      0.000      0.000    0.05371   22.76645  03150939-69bd-458d-8058-caff2c4ea0c9  PDU2-internal
  1542.300          83.755      6.939    -90.623            6.754        11119.627      1.504      0.000      0.000    0.06138   24.39289  d59415d8-a001-4fcb-a193-705b75585286  RTU-internal
  1546.300          83.293      6.975    -90.360            6.875        11149.034      1.883      0.000      0.000    0.06116   24.76576  792e896a-aee6-4a79-8dde-e7ec1261d254  SARP-3-internal
  1540.300          83.993      6.921    -90.757            6.438        11104.674      2.642      0.000      0.000    0.04963   23.33658  1dcdc0b7-5a99-4983-bf05-64fc5adb56cc  SAR-Rx-internal
  1539.636          84.034      6.913    -90.816            5.919        11098.148      1.662      0.000      0.000    0.09788   21.59684  2fbd2027-dca6-4c81-96a5-d16370765a92  ASCATRFU1-internal
  1539.636          84.034      6.913    -90.816            5.919        11098.148      1.662      0.000      0.000    0.09788   21.59684  b4629894-68e0-430d-96b4-302f95184b87  ASCATRFU2-internal
  1546.300          83.279      6.975    -90.365            6.852        11148.475      1.528      0.000      0.000    0.06677   24.67763  122eb294-6444-456e-9a34-b927575ac0d3  IASI-DPS-internal
  1547.300          83.170      6.984    -90.297            6.823        11156.028      1.389      0.000      0.000    0.06159   24.58634  4c90b642-dc9f-481d-89b1-f740beeca2a8  IASI-IMS-internal
  1537.300          84.335      6.895    -90.948            6.607        11083.390      4.102      0.000      0.000    0.09611   23.95518  18188eff-2b92-455e-a3f4-fa1e2c162e7d  DPU-SEM-internal
  1543.300          83.674      6.950    -90.542            6.908        11128.665      1.586      0.000      0.000    0.04623   24.93399  2c7ac34c-7ef6-4bb5-8b4f-9f474c250573  PCU-internal
  1547.300          83.182      6.984    -90.293            6.866        11156.490      2.195      0.000      0.000    0.04551   24.73016  00bcb475-9d93-4ea9-bf21-a95c5c8f92db  TCU-internal
  1544.300          83.551      6.959    -90.479            6.888        11135.690      1.301      0.000      0.000    0.02968   24.84734  5a61b908-b1a2-4a5d-aa6a-3bb5de02b2e1  SSR-internal
  1542.300          83.750      6.939    -90.627            6.724        11119.279      1.411      0.000      0.000    0.06454   24.28644  c2ab41aa-4d29-4562-881d-250dc4304964  NIU-internal
  1546.300          83.288      6.975    -90.363            6.792        11148.731      1.874      0.000      0.000    0.06129   24.49880  4b346112-6fa3-4fb4-9c45-23962cc2bdaf  ADCS-RPU-internal
  1540.300          83.993      6.922    -90.751            6.711        11105.376      3.516      0.000      0.000    0.07939   24.28911  8fb80bdc-9527-4c99-a844-ed98ae3af01e  ADCS-TXU-internal
  1542.300          83.716      6.936    -90.645            6.493        11117.179      1.630      0.000      0.000    0.08644   23.46356  c5c7c6a5-c37c-4edb-82c0-29b8a4eedfd7  GRAS-GEU-internal
  1542.620          83.711      6.942    -90.605            6.312        11121.657      2.300      0.000      0.000    0.09538   22.98577  12c176cb-6d99-4ed9-b863-4489f06050e1  ASCATDPU1-internal
  1542.620          83.711      6.942    -90.605            6.312        11121.657      2.300      0.000      0.000    0.09538   22.98577  4c723066-bc05-41f7-a3c9-a43fed6bd09a  ASCATDPU2-internal
