# object name:  IFring
-2.879793 -0.523599 0.218750
-2.617994 -0.523599 0.433333
-2.356194 -0.523599 0.758621
-2.094395 -0.523599 1.000000
-1.832596 -0.523599 1.000000
-1.570796 -0.523599 1.000000
-1.308997 -0.523599 1.000000
-1.047198 -0.523599 1.000000
-0.785398 -0.523599 1.000000
-0.523599 -0.523599 1.000000
-0.261799 -0.523599 1.000000
0.000000 -0.523599 1.000000
0.261799 -0.523599 1.000000
0.523599 -0.523599 1.000000
0.785398 -0.523599 1.000000
1.047198 -0.523599 1.000000
1.308997 -0.523599 1.000000
1.570796 -0.523599 1.000000
1.832596 -0.523599 1.000000
2.094395 -0.523599 1.000000
2.356194 -0.523599 0.758621
2.617994 -0.523599 0.433333
2.879793 -0.523599 0.218750
3.141593 -0.523599 0.200000

-3.141593 -0.261799 0.000000
-2.879793 -0.261799 0.000000
-2.617994 -0.261799 0.193548
-2.356194 -0.261799 0.600000
-2.094395 -0.261799 1.000000
-1.832596 -0.261799 1.000000
-1.570796 -0.261799 1.000000
-1.308997 -0.261799 1.000000
-1.047198 -0.261799 1.000000
-0.785398 -0.261799 1.000000
-0.523599 -0.261799 1.000000
-0.261799 -0.261799 0.838710
0.000000 -0.261799 0.705882
0.261799 -0.261799 0.838710
0.523599 -0.261799 1.000000
0.785398 -0.261799 1.000000
1.047198 -0.261799 1.000000
1.308997 -0.261799 1.000000
1.570796 -0.261799 1.000000
1.832596 -0.261799 1.000000
2.094395 -0.261799 1.000000
2.356194 -0.261799 0.600000
2.617994 -0.261799 0.193548
2.879793 -0.261799 0.000000
3.141593 -0.261799 0.000000

-3.141593 0.000000 0.000000
-2.879793 0.000000 0.000000
-2.617994 0.000000 0.200000
-2.356194 0.000000 0.571429
-2.094395 0.000000 1.000000
-1.832596 0.000000 1.000000
-1.570796 0.000000 1.000000
-1.308997 0.000000 1.000000
-1.047198 0.000000 1.000000
-0.785398 0.000000 1.000000
-0.523599 0.000000 1.000000
-0.261799 0.000000 0.529412
0.000000 0.000000 0.000000
0.261799 0.000000 0.529412
0.523599 0.000000 1.000000
0.785398 0.000000 1.000000
1.047198 0.000000 1.000000
1.308997 0.000000 1.000000
1.570796 0.000000 1.000000
1.832596 0.000000 1.000000
2.094395 0.000000 1.000000
2.356194 0.000000 0.571429
2.617994 0.000000 0.200000
2.879793 0.000000 0.000000
3.141593 0.000000 0.000000

-3.141593 0.261799 0.000000
-2.879793 0.261799 0.000000
-2.617994 0.261799 0.193548
-2.356194 0.261799 0.600000
-2.094395 0.261799 1.000000
-1.832596 0.261799 1.000000
-1.570796 0.261799 1.000000
-1.308997 0.261799 1.000000
-1.047198 0.261799 1.000000
-0.785398 0.261799 1.000000
-0.523599 0.261799 1.000000
-0.261799 0.261799 0.838710
0.000000 0.261799 0.705882
0.261799 0.261799 0.838710
0.523599 0.261799 1.000000
0.785398 0.261799 1.000000
1.047198 0.261799 1.000000
1.308997 0.261799 1.000000
1.570796 0.261799 1.000000
1.832596 0.261799 1.000000
2.094395 0.261799 1.000000
2.356194 0.261799 0.600000
2.617994 0.261799 0.193548
2.879793 0.261799 0.000000
3.141593 0.261799 0.000000

-3.141593 0.523599 0.200000
-2.879793 0.523599 0.218750
-2.617994 0.523599 0.433333
-2.356194 0.523599 0.758621
-2.094395 0.523599 1.000000
-1.832596 0.523599 1.000000
-1.570796 0.523599 1.000000
-1.308997 0.523599 1.000000
-1.047198 0.523599 1.000000
-0.785398 0.523599 1.000000
-0.523599 0.523599 1.000000
-0.261799 0.523599 1.000000
0.000000 0.523599 1.000000
0.261799 0.523599 1.000000
0.523599 0.523599 1.000000
0.785398 0.523599 1.000000
1.047198 0.523599 1.000000
1.308997 0.523599 1.000000
1.570796 0.523599 1.000000
1.832596 0.523599 1.000000
2.094395 0.523599 1.000000
2.356194 0.523599 0.758621
2.617994 0.523599 0.433333
2.879793 0.523599 0.218750
3.141593 0.523599 0.200000

-3.141593 0.785398 0.571429
-2.879793 0.785398 0.600000
-2.617994 0.785398 0.689655
-2.356194 0.785398 0.892857
-2.094395 0.785398 1.000000
-1.832596 0.785398 1.000000
-1.570796 0.785398 1.000000
-1.308997 0.785398 1.000000
-1.047198 0.785398 1.000000
-0.785398 0.785398 1.000000
-0.523599 0.785398 1.000000
-0.261799 0.785398 1.000000
0.000000 0.785398 1.000000
0.261799 0.785398 1.000000
0.523599 0.785398 1.000000
0.785398 0.785398 1.000000
1.047198 0.785398 1.000000
1.308997 0.785398 1.000000
1.570796 0.785398 1.000000
1.832596 0.785398 1.000000
2.094395 0.785398 1.000000
2.356194 0.785398 0.892857
2.617994 0.785398 0.689655
2.879793 0.785398 0.600000
3.141593 0.785398 0.571429

-3.141593 1.047198 1.000000
-2.879793 1.047198 1.000000
-2.617994 1.047198 1.000000
-2.356194 1.047198 1.000000
-2.094395 1.047198 1.000000
-1.832596 1.047198 1.000000
-1.570796 1.047198 1.000000
-1.308997 1.047198 1.000000
-1.047198 1.047198 1.000000
-0.785398 1.047198 1.000000
-0.523599 1.047198 1.000000
-0.261799 1.047198 1.000000
0.000000 1.047198 1.000000
0.261799 1.047198 1.000000
0.523599 1.047198 1.000000
0.785398 1.047198 1.000000
1.047198 1.047198 1.000000
1.308997 1.047198 1.000000
1.570796 1.047198 1.000000
1.832596 1.047198 1.000000
2.094395 1.047198 1.000000
2.356194 1.047198 1.000000
2.617994 1.047198 1.000000
2.879793 1.047198 1.000000
3.141593 1.047198 1.000000

-3.141593 1.308997 1.000000
-2.879793 1.308997 1.000000
-2.617994 1.308997 1.000000
-2.356194 1.308997 1.000000
-2.094395 1.308997 1.000000
-1.832596 1.308997 1.000000
-1.570796 1.308997 1.000000
-1.308997 1.308997 1.000000
-1.047198 1.308997 1.000000
-0.785398 1.308997 1.000000
-0.523599 1.308997 1.000000
-0.261799 1.308997 1.000000
0.000000 1.308997 1.000000
0.261799 1.308997 1.000000
0.523599 1.308997 1.000000
0.785398 1.308997 1.000000
1.047198 1.308997 1.000000
1.308997 1.308997 1.000000
1.570796 1.308997 1.000000
1.832596 1.308997 1.000000
2.094395 1.308997 1.000000
2.356194 1.308997 1.000000
2.617994 1.308997 1.000000
2.879793 1.308997 1.000000
3.141593 1.308997 1.000000

-3.141593 1.570796 1.000000
-2.879793 1.570796 1.000000
-2.617994 1.570796 1.000000
-2.356194 1.570796 1.000000
-2.094395 1.570796 1.000000
-1.832596 1.570796 1.000000
-1.570796 1.570796 1.000000
-1.308997 1.570796 1.000000
-1.047198 1.570796 1.000000
-0.785398 1.570796 1.000000
-0.523599 1.570796 1.000000
-0.261799 1.570796 1.000000
0.000000 1.570796 1.000000
0.261799 1.570796 1.000000
0.523599 1.570796 1.000000
0.785398 1.570796 1.000000
1.047198 1.570796 1.000000
1.308997 1.570796 1.000000
1.570796 1.570796 1.000000
1.832596 1.570796 1.000000
2.094395 1.570796 1.000000
2.356194 1.570796 1.000000
2.617994 1.570796 1.000000
2.879793 1.570796 1.000000
3.141593 1.570796 1.000000

